,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat,P>0
last_stage_favours_fx:by_attribute_fx|subject_id[27],0.017,0.172,-0.353,0.403,0.002,0.002,5540.0,3825.0,5840.0,4387.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[28],-0.009,0.167,-0.381,0.37,0.002,0.002,5901.0,3967.0,6691.0,4602.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[29],-0.045,0.175,-0.437,0.305,0.002,0.002,5240.0,4356.0,5867.0,4900.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[30],-0.026,0.17,-0.394,0.348,0.002,0.002,5870.0,3646.0,6617.0,5206.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[31],-0.033,0.174,-0.417,0.325,0.002,0.002,5807.0,3729.0,6241.0,5330.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[32],0.01,0.163,-0.34,0.391,0.002,0.002,6538.0,3976.0,6830.0,5411.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[33],-0.002,0.166,-0.361,0.372,0.002,0.002,6426.0,4219.0,6280.0,5621.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[34],0.068,0.188,-0.268,0.518,0.003,0.002,4706.0,4629.0,4951.0,4816.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[35],0.002,0.171,-0.352,0.376,0.002,0.002,4688.0,3307.0,5109.0,4310.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[36],-0.019,0.167,-0.398,0.324,0.002,0.002,6779.0,4320.0,6752.0,5881.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[37],-0.039,0.171,-0.446,0.29,0.003,0.002,4259.0,4233.0,4822.0,4721.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[38],0.024,0.172,-0.376,0.388,0.002,0.002,6118.0,3942.0,6703.0,4916.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[39],0.036,0.183,-0.317,0.474,0.002,0.002,5704.0,3891.0,6187.0,4934.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[40],0.012,0.171,-0.363,0.378,0.002,0.002,5825.0,4461.0,5994.0,5142.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[41],0.063,0.19,-0.277,0.51,0.003,0.002,5299.0,3879.0,6142.0,3986.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[42],-0.009,0.174,-0.39,0.373,0.002,0.002,7580.0,4255.0,8223.0,5367.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[43],0.006,0.172,-0.345,0.393,0.002,0.002,5825.0,4117.0,5930.0,5329.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[44],-0.005,0.174,-0.422,0.344,0.002,0.002,6099.0,4091.0,6457.0,4832.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[45],-0.005,0.175,-0.379,0.394,0.002,0.002,5252.0,3421.0,5836.0,4944.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[46],0.042,0.176,-0.305,0.439,0.002,0.002,5092.0,3306.0,5967.0,4432.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[47],-0.015,0.177,-0.417,0.363,0.002,0.002,5144.0,3459.0,5435.0,4351.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[48],-0.01,0.172,-0.397,0.345,0.002,0.002,6398.0,3857.0,6214.0,5762.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[49],-0.048,0.179,-0.464,0.304,0.003,0.002,4958.0,3546.0,5394.0,4880.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[50],-0.002,0.174,-0.377,0.379,0.002,0.002,5140.0,4021.0,5709.0,4701.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[51],0.014,0.173,-0.363,0.392,0.002,0.002,5190.0,3842.0,5347.0,4837.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[52],0.017,0.173,-0.378,0.381,0.002,0.002,5598.0,3451.0,6022.0,5182.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[53],0.005,0.168,-0.374,0.359,0.002,0.002,6553.0,3814.0,6989.0,5426.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[54],-0.009,0.164,-0.363,0.351,0.002,0.002,4888.0,4014.0,5110.0,4529.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[55],0.016,0.172,-0.347,0.398,0.002,0.002,6066.0,4057.0,6305.0,4907.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[56],0.031,0.175,-0.306,0.445,0.002,0.002,6163.0,3722.0,6445.0,5641.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[57],0.001,0.176,-0.398,0.374,0.003,0.002,4796.0,3772.0,5209.0,4558.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[58],-0.003,0.175,-0.376,0.407,0.002,0.002,5218.0,3693.0,5650.0,4605.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[59],0.006,0.172,-0.377,0.37,0.002,0.002,7065.0,4042.0,7306.0,5480.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[60],-0.001,0.172,-0.396,0.361,0.002,0.002,5530.0,3510.0,6142.0,4373.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[61],0.004,0.169,-0.354,0.386,0.002,0.002,6599.0,4071.0,7083.0,5693.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[62],-0.045,0.181,-0.488,0.286,0.003,0.002,4836.0,3201.0,5584.0,4179.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[63],0.014,0.17,-0.347,0.397,0.002,0.002,5178.0,4500.0,5206.0,4669.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[64],0.043,0.18,-0.305,0.462,0.003,0.002,4934.0,4339.0,5262.0,5319.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[65],-0.001,0.17,-0.376,0.366,0.002,0.002,5720.0,3923.0,6137.0,4472.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[66],0.057,0.184,-0.246,0.527,0.003,0.002,5126.0,3933.0,5885.0,5045.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[67],-0.02,0.17,-0.408,0.338,0.002,0.002,6031.0,4029.0,6290.0,5307.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[68],-0.001,0.166,-0.357,0.356,0.002,0.002,6874.0,3387.0,7141.0,5527.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[69],-0.017,0.174,-0.422,0.331,0.002,0.002,5975.0,3969.0,6310.0,4719.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[70],0.005,0.169,-0.366,0.377,0.002,0.002,6891.0,4060.0,7138.0,4109.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[71],0.025,0.175,-0.321,0.44,0.002,0.002,6703.0,4227.0,6828.0,5123.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[72],-0.018,0.171,-0.385,0.364,0.002,0.002,5172.0,4283.0,5517.0,5384.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[73],0.069,0.193,-0.284,0.517,0.003,0.003,3887.0,2867.0,4980.0,3718.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[74],0.012,0.173,-0.361,0.398,0.002,0.002,5666.0,3551.0,6219.0,5130.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[75],0.013,0.171,-0.332,0.412,0.002,0.002,5625.0,4219.0,5766.0,5119.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[76],0.032,0.175,-0.348,0.416,0.002,0.002,5572.0,3890.0,5868.0,4693.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[77],-0.111,0.212,-0.594,0.228,0.004,0.003,3473.0,3473.0,3916.0,4543.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[78],-0.026,0.18,-0.423,0.345,0.003,0.002,4692.0,3111.0,5849.0,4086.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[79],-0.016,0.176,-0.404,0.376,0.003,0.002,4700.0,3426.0,4946.0,3951.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[80],0.045,0.187,-0.303,0.49,0.003,0.002,5035.0,3517.0,5799.0,4762.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[81],-0.034,0.174,-0.431,0.303,0.002,0.002,5844.0,3752.0,6017.0,5158.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[82],-0.023,0.168,-0.408,0.315,0.002,0.002,5624.0,4469.0,5756.0,5439.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[83],-0.017,0.177,-0.4,0.368,0.002,0.002,5264.0,2676.0,6221.0,4809.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[84],0.011,0.17,-0.361,0.371,0.002,0.002,7301.0,3827.0,7333.0,5516.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[85],0.001,0.17,-0.341,0.403,0.002,0.002,5235.0,4137.0,5464.0,4978.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[86],0.044,0.177,-0.292,0.462,0.003,0.002,3879.0,3324.0,4662.0,3719.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[87],-0.048,0.181,-0.484,0.288,0.003,0.002,5064.0,3959.0,5598.0,4769.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[88],0.024,0.174,-0.346,0.416,0.003,0.002,4785.0,3462.0,5302.0,4622.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[89],0.06,0.183,-0.28,0.477,0.003,0.002,4472.0,4000.0,4967.0,4863.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[90],-0.016,0.172,-0.429,0.33,0.002,0.002,5358.0,4208.0,5104.0,5106.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[91],-0.036,0.17,-0.418,0.305,0.002,0.002,6021.0,4595.0,6365.0,5431.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[92],0.004,0.168,-0.345,0.395,0.002,0.002,6107.0,4194.0,6331.0,5236.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[93],-0.002,0.169,-0.39,0.348,0.002,0.002,6334.0,4424.0,6695.0,5178.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[94],0.011,0.17,-0.327,0.392,0.002,0.002,4847.0,3558.0,4953.0,4768.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[95],-0.014,0.175,-0.398,0.353,0.002,0.002,5446.0,3857.0,5893.0,4579.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[96],-0.006,0.167,-0.375,0.358,0.002,0.002,6841.0,4045.0,7203.0,5743.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[97],-0.018,0.173,-0.403,0.349,0.002,0.002,5465.0,4030.0,6233.0,4672.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[98],-0.056,0.185,-0.469,0.305,0.003,0.002,5329.0,3743.0,6121.0,5209.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[99],0.023,0.169,-0.352,0.389,0.002,0.002,5614.0,4190.0,5962.0,5240.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[100],0.019,0.176,-0.328,0.437,0.002,0.002,6648.0,3685.0,7504.0,5049.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[101],-0.014,0.177,-0.387,0.377,0.002,0.002,5170.0,3824.0,5680.0,4831.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[102],-0.033,0.169,-0.448,0.291,0.002,0.002,5496.0,3728.0,6033.0,4642.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[103],0.027,0.174,-0.337,0.418,0.002,0.002,6279.0,3501.0,6627.0,4669.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[104],-0.031,0.173,-0.442,0.297,0.003,0.002,4346.0,3355.0,4449.0,4081.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[105],0.02,0.173,-0.33,0.423,0.002,0.002,5770.0,3815.0,6087.0,4951.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[106],0.017,0.179,-0.364,0.408,0.003,0.003,4857.0,2158.0,6197.0,3942.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[107],0.022,0.172,-0.333,0.418,0.003,0.002,4404.0,3655.0,4609.0,3821.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[108],-0.015,0.172,-0.39,0.358,0.002,0.002,6111.0,3865.0,6221.0,5414.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[109],-0.051,0.182,-0.487,0.296,0.003,0.002,5131.0,3907.0,5760.0,4668.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[110],-0.024,0.173,-0.412,0.34,0.002,0.002,6496.0,4577.0,6888.0,4907.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[111],-0.012,0.171,-0.411,0.328,0.003,0.002,4661.0,3547.0,5080.0,4140.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[112],0.021,0.175,-0.328,0.419,0.002,0.002,6520.0,3899.0,6845.0,4926.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[113],-0.034,0.174,-0.418,0.347,0.002,0.002,5358.0,3922.0,6377.0,4548.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[114],-0.001,0.172,-0.37,0.378,0.002,0.002,4962.0,4017.0,5107.0,5049.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[115],0.018,0.173,-0.329,0.405,0.002,0.002,5023.0,2897.0,5296.0,4518.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[116],0.076,0.189,-0.221,0.556,0.003,0.002,4291.0,3933.0,4849.0,4571.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[117],-0.007,0.172,-0.382,0.364,0.002,0.002,5861.0,4344.0,6078.0,5349.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[118],0.016,0.172,-0.346,0.415,0.002,0.002,7255.0,3864.0,7923.0,5749.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[119],-0.051,0.182,-0.455,0.307,0.002,0.002,5704.0,4101.0,6274.0,5072.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[120],-0.025,0.176,-0.441,0.331,0.002,0.002,5541.0,3907.0,5920.0,5063.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[121],0.002,0.17,-0.355,0.395,0.002,0.002,4813.0,3574.0,5015.0,4469.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[122],-0.042,0.173,-0.431,0.291,0.002,0.002,5569.0,3816.0,6126.0,4577.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[123],-0.032,0.175,-0.422,0.323,0.003,0.002,4689.0,3570.0,4949.0,4970.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[124],0.017,0.174,-0.369,0.395,0.002,0.002,6872.0,3281.0,7555.0,5293.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[125],-0.001,0.173,-0.375,0.399,0.002,0.002,5180.0,3638.0,5844.0,4527.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[126],0.01,0.168,-0.344,0.393,0.002,0.002,5851.0,3610.0,6470.0,4775.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[127],0.01,0.172,-0.352,0.399,0.002,0.002,5944.0,3308.0,7118.0,4110.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[128],0.011,0.171,-0.383,0.373,0.002,0.002,5515.0,3519.0,5762.0,4727.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[129],0.001,0.173,-0.382,0.361,0.003,0.002,4021.0,4021.0,4217.0,3820.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[130],0.023,0.171,-0.349,0.385,0.002,0.002,7235.0,4335.0,7321.0,5873.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[131],-0.001,0.171,-0.376,0.369,0.002,0.002,5185.0,3605.0,5335.0,4351.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[132],0.02,0.176,-0.334,0.434,0.002,0.002,5177.0,3638.0,5852.0,4275.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[133],0.018,0.169,-0.363,0.376,0.002,0.002,6088.0,4034.0,6246.0,5071.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[134],-0.03,0.173,-0.448,0.302,0.002,0.002,5469.0,4129.0,6068.0,4982.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[135],0.045,0.178,-0.318,0.429,0.003,0.002,4754.0,3423.0,5138.0,4970.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[136],0.013,0.18,-0.383,0.4,0.002,0.002,5670.0,4298.0,6122.0,4942.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[137],-0.005,0.17,-0.384,0.355,0.002,0.002,6085.0,3551.0,6497.0,5518.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[138],-0.003,0.172,-0.365,0.391,0.002,0.002,6376.0,4010.0,6400.0,5087.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[139],-0.033,0.173,-0.416,0.334,0.002,0.002,5965.0,3739.0,6566.0,4921.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[140],-0.019,0.176,-0.418,0.347,0.002,0.002,5887.0,3899.0,6335.0,5345.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[141],0.018,0.169,-0.349,0.389,0.002,0.002,6997.0,4168.0,7546.0,5879.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[142],0.003,0.171,-0.356,0.393,0.002,0.002,5908.0,3252.0,6867.0,4992.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[143],-0.003,0.179,-0.416,0.363,0.002,0.002,5351.0,2697.0,5991.0,4458.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[144],0.01,0.171,-0.353,0.41,0.002,0.002,5855.0,3623.0,6235.0,5027.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[145],-0.01,0.169,-0.392,0.349,0.002,0.002,6284.0,4239.0,6487.0,5524.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[146],0.007,0.173,-0.354,0.405,0.002,0.002,6914.0,4414.0,6953.0,5429.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[147],0.02,0.173,-0.346,0.404,0.002,0.002,5181.0,3824.0,5585.0,5154.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[148],0.031,0.17,-0.293,0.43,0.002,0.002,5490.0,4013.0,5617.0,5234.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[149],0.012,0.173,-0.344,0.408,0.002,0.002,6621.0,3783.0,6974.0,5109.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[150],0.005,0.167,-0.343,0.383,0.002,0.002,5754.0,3928.0,5641.0,4870.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[151],-0.03,0.169,-0.408,0.32,0.002,0.002,6024.0,4110.0,5919.0,5578.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[152],0.012,0.168,-0.35,0.39,0.002,0.002,6858.0,4482.0,6868.0,5750.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[153],0.014,0.173,-0.362,0.398,0.002,0.002,7413.0,4109.0,7338.0,5935.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[154],0.08,0.197,-0.273,0.531,0.003,0.002,4011.0,4011.0,4403.0,4528.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[155],-0.012,0.172,-0.392,0.362,0.002,0.002,5680.0,3876.0,6087.0,4892.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[156],0.037,0.18,-0.317,0.468,0.002,0.002,5443.0,3664.0,6156.0,5100.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[157],-0.011,0.173,-0.388,0.362,0.002,0.002,6334.0,4285.0,6479.0,4859.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[158],-0.031,0.17,-0.436,0.299,0.002,0.002,6468.0,4941.0,6818.0,5077.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[159],-0.001,0.173,-0.361,0.398,0.002,0.002,6531.0,3354.0,7203.0,4389.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[160],0.027,0.173,-0.307,0.427,0.002,0.002,6037.0,4278.0,6594.0,5241.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[161],-0.033,0.18,-0.448,0.339,0.002,0.002,5437.0,3772.0,5758.0,4807.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[162],0.039,0.175,-0.333,0.419,0.002,0.002,5675.0,3707.0,6098.0,4480.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[163],0.002,0.169,-0.361,0.373,0.002,0.002,5391.0,3617.0,5586.0,4874.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[164],0.015,0.183,-0.375,0.415,0.003,0.002,4644.0,3925.0,5196.0,4681.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[165],-0.004,0.172,-0.383,0.369,0.003,0.002,4676.0,2972.0,5598.0,4224.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[166],-0.023,0.169,-0.4,0.347,0.002,0.002,6603.0,4067.0,6705.0,6045.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[167],-0.025,0.171,-0.425,0.328,0.002,0.002,6887.0,4488.0,7294.0,5262.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[168],0.002,0.171,-0.388,0.364,0.002,0.002,6579.0,4028.0,6873.0,4576.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[169],0.046,0.175,-0.305,0.441,0.003,0.002,4802.0,4123.0,5270.0,4780.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[170],0.02,0.172,-0.332,0.411,0.002,0.002,5298.0,3821.0,5607.0,4666.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[171],-0.002,0.178,-0.389,0.406,0.002,0.002,5888.0,3468.0,6217.0,4469.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[172],0.011,0.171,-0.361,0.392,0.002,0.002,6539.0,3789.0,6780.0,4568.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[173],-0.01,0.175,-0.413,0.344,0.002,0.002,5010.0,4024.0,5398.0,4806.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[174],-0.029,0.168,-0.412,0.312,0.002,0.002,5030.0,4352.0,5180.0,5144.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[175],-0.003,0.176,-0.412,0.361,0.002,0.002,5469.0,3570.0,6089.0,3899.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[176],0.002,0.166,-0.358,0.366,0.002,0.002,5709.0,4597.0,6027.0,5069.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[177],0.001,0.166,-0.364,0.365,0.002,0.002,6483.0,4295.0,6486.0,5320.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id_sigma,0.12,0.089,0.0,0.288,0.002,0.001,2523.0,2523.0,2255.0,2840.0,1.0,1.0
duration_favours_fx:last_stage_favours_fx|subject_id[0],-0.012,0.142,-0.312,0.303,0.002,0.002,4095.0,3640.0,4528.0,4541.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[1],-0.002,0.146,-0.328,0.32,0.002,0.002,5089.0,4465.0,5437.0,4503.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[2],0.005,0.145,-0.347,0.299,0.002,0.002,5788.0,4071.0,5892.0,5292.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[3],0.033,0.152,-0.265,0.39,0.002,0.002,5511.0,4925.0,5694.0,5389.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[4],-0.015,0.145,-0.341,0.295,0.002,0.002,6212.0,3710.0,6741.0,4956.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[5],0.017,0.149,-0.274,0.38,0.002,0.002,5293.0,4160.0,5805.0,5477.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[6],-0.004,0.147,-0.32,0.311,0.002,0.002,5387.0,3789.0,5576.0,5224.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[7],-0.02,0.142,-0.341,0.27,0.002,0.002,5347.0,4242.0,5884.0,5378.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[8],0.015,0.148,-0.311,0.343,0.002,0.002,6095.0,3891.0,6574.0,4920.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[9],-0.042,0.155,-0.376,0.273,0.002,0.002,4182.0,4136.0,4924.0,3865.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[10],0.033,0.148,-0.258,0.371,0.002,0.002,4985.0,4324.0,5792.0,4776.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[11],0.026,0.147,-0.271,0.352,0.002,0.002,5639.0,4393.0,6102.0,5380.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[12],-0.054,0.163,-0.432,0.22,0.002,0.002,4750.0,4040.0,5265.0,4988.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[13],-0.001,0.142,-0.298,0.328,0.002,0.002,5868.0,4059.0,6153.0,4412.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[14],0.002,0.146,-0.306,0.315,0.002,0.002,6148.0,3928.0,6376.0,4333.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[15],-0.002,0.144,-0.318,0.306,0.002,0.002,5540.0,4361.0,5557.0,5652.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[16],0.003,0.149,-0.297,0.349,0.002,0.002,4743.0,3245.0,5289.0,4240.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[17],-0.014,0.148,-0.353,0.293,0.002,0.001,6498.0,5202.0,6514.0,5363.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[18],-0.027,0.151,-0.4,0.25,0.002,0.002,5840.0,4265.0,6460.0,4912.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[19],-0.021,0.143,-0.333,0.285,0.002,0.002,5848.0,4385.0,6057.0,5738.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[20],0.005,0.145,-0.296,0.332,0.002,0.002,6693.0,4364.0,6945.0,5069.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[21],0.024,0.147,-0.265,0.372,0.002,0.002,4225.0,4225.0,4442.0,4553.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[22],0.02,0.145,-0.286,0.343,0.002,0.002,6624.0,4481.0,7017.0,5724.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[23],-0.025,0.151,-0.366,0.282,0.002,0.002,5648.0,4129.0,6319.0,5303.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[24],-0.01,0.142,-0.339,0.278,0.002,0.001,7085.0,4692.0,7633.0,5683.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[25],-0.006,0.149,-0.34,0.3,0.002,0.002,5892.0,4387.0,6572.0,4355.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[26],0.016,0.149,-0.295,0.352,0.002,0.002,5452.0,3706.0,5870.0,4940.0,1.0,
